"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"31","HMI56_000522-T1",460.603946526716,-0.0540617369336198,0.180143475409021,56.2536425235592,6.09083356745699e-13,1.61090366192103e-10
"32","HMI56_000675-T1",1136.31566056433,-0.241111579941192,0.161061133534176,24.5919960467143,4.56999693673465e-06,0.000169757414301626
"33","HMI56_000685-T1",322.984721121803,0.102485309170311,0.22696082859477,26.2709211593346,1.97397638574317e-06,8.26071636869229e-05
"34","HMI56_000688-T1",571.989767356398,-0.249866294100053,0.18671169946928,35.879813252578,1.6173259182808e-08,1.54982014082212e-06
"35","HMI56_000708-T1",776.81976962144,-0.0362165752121944,0.164511564052612,26.0556739984359,2.19827631204341e-06,8.91717973940555e-05
"36","HMI56_000733-T1",93.3199425632956,-0.491430739509772,0.325139039623979,25.9976671181463,2.26296748599207e-06,9.1236225715729e-05
"37","HMI56_000734-T1",81.0012598757109,0.0558077693990341,0.35164755543815,28.7874024676588,5.60912321202802e-07,3.06508451883713e-05
"38","HMI56_000748-T1",718.371862578816,0.0258899355026535,0.171660661578495,36.5185215116566,1.17517842616615e-08,1.1954276544324e-06
"39","HMI56_000755-T1",325.187480423018,-0.0919497868412692,0.204938274469744,24.5936379486453,4.5662467329144e-06,0.000169757414301626
"40","HMI56_000756-T1",562.233531540896,-0.236530420510403,0.18859191383509,26.0610390906589,2.19238723685994e-06,8.91717973940555e-05
"41","HMI56_000778-T1",159.161810428335,0.118678056251832,0.267596862674952,15.262510342388,0.000485051653229289,0.00903482283270625
"42","HMI56_000802-T1",2559.73846306611,-0.303914531262621,0.554677524059751,23.1318017914833,9.48403313733858e-06,0.000318993106582773
"43","HMI56_000819-T1",857.872801954497,-0.0522085086378733,0.669244014968158,18.7416183459431,8.51744396734815e-05,0.00211719321474082
"44","HMI56_000846-T1",43.2709659466443,0.00309184373910298,0.504815055399674,19.4055639147617,6.11132439073521e-05,0.00164260475087566
"45","HMI56_000847-T1",71.2652140076404,-0.0859906700946717,0.376406314332482,29.7793873025352,3.4157667763411e-07,2.03468918244751e-05
"46","HMI56_000859-T1",185.994006066609,0.223014130923257,0.326141496591373,36.3456162414414,1.28129671436441e-08,1.26446774259366e-06
"47","HMI56_000867-T1",110.901164253475,0.444267626259816,0.321367953875016,27.1464937640196,1.27413010599993e-06,5.94671826805108e-05
"48","HMI56_000868-T1",165.636102871806,-0.138349519940308,0.306862974770692,17.6797260762936,0.000144842583232854,0.00330241089770908
"49","HMI56_000898-T1",2241.39470456106,-0.0677991279023456,0.152891414312869,150.373984873631,2.22179545380715e-33,1.46905115405729e-29
"50","HMI56_000899-T1",496.599094827957,0.0187538268216655,0.174707575842864,27.4541283083496,1.09247569848381e-06,5.3906338196828e-05
"51","HMI56_000928-T1",671.735082315072,-0.0187314718320703,0.168267439050052,61.3929390657655,4.6632926180624e-14,1.62282583108571e-11
"52","HMI56_000949-T1",88.6538509669118,0.459865254661047,0.339948281361033,30.7842249776807,2.06676206358739e-07,1.38034654186261e-05
"53","HMI56_000970-T1",1435.98799570899,-0.0742626111889074,0.151295447905947,20.3552682783981,3.80110314443858e-05,0.00108800406887567
"54","HMI56_001001-T1",546.191339144938,-0.0182346379266421,0.175695315812185,17.0360161031387,0.000199837094351051,0.00437524128426869
"55","HMI56_001004-T1",1281.91274937228,-0.170117126795994,0.167209595734048,37.1807160734432,8.43937117267367e-09,9.14772494978989e-07
"56","HMI56_001041-T1",2197.02283980881,-0.0537118055921725,0.142839546208076,27.4007388158866,1.12203180120745e-06,5.45505460998799e-05
"57","HMI56_001043-T1",1875.01965959074,-0.041724011716261,0.146837309284726,16.79913809109,0.000224964252638366,0.00478284128117323
"58","HMI56_001045-T1",186.204620254407,-0.0134295722103774,0.241925869647783,15.037671310876,0.000542764162577292,0.00988638193653182
"59","HMI56_001075-T1",142.852669330644,-0.102570226412975,0.256659661557973,30.6602143851025,2.1989686575123e-07,1.43956245182885e-05
"60","HMI56_001076-T1",721.051308559535,-0.0570378841334513,0.172807332962799,21.851765031337,1.79866180959756e-05,0.000550590365049031
"61","HMI56_001083-T1",1585.17889208426,-0.136773173214602,0.158146188510538,19.2766783405327,6.51812198087385e-05,0.00173083624648747
"62","HMI56_001108-T1",6590.4751274678,-0.140413968567623,0.142854996228601,23.506325409297,7.86441263860873e-06,0.000270830710242088
"63","HMI56_001137-T1",496.173829226934,-0.0441455778349067,0.20468674207781,40.7404625686982,1.42338032407111e-09,1.77573409486004e-07
"64","HMI56_001157-T1",1819.44119593597,0.331599157823676,0.14501580836743,56.0915910635864,6.60489259799267e-13,1.61746480955287e-10
"65","HMI56_001185-T1",279.786403287074,-0.062592878995772,0.666860177513186,34.1878926481563,3.7687162260491e-08,3.07638909711563e-06
"66","HMI56_001204-T1",1598.8395823267,-0.124339311127217,0.188016852488389,26.3930369009521,1.85705538606943e-06,7.87105782864813e-05
"67","HMI56_001220-T1",215.869156550495,-0.0492142481843473,0.231029802221233,15.8956690368356,0.000353426675518871,0.00693429429831091
"68","HMI56_001237-T1",145.34428935728,0.0653861885664498,0.250009544320302,15.6658915363371,0.000396455891321428,0.00759816334323849
"69","HMI56_001318-T1",64.4071459113921,-0.0205557109939963,0.409532594554912,21.4273220837321,2.22390447394766e-05,0.000671436364463101
"70","HMI56_001375-T1",3132.37762757161,0.132445317144336,0.161467214631705,21.4276774434266,2.22350936604281e-05,0.000671436364463101
"71","HMI56_001383-T1",346.035244685689,-0.123052984259457,0.191970385453526,27.2351357389669,1.21889253523693e-06,5.84851991713613e-05
"72","HMI56_001419-T1",1607.71023271452,-0.174880566285436,0.163565523800758,16.125708146613,0.000315026412544401,0.00627395975826379
"73","HMI56_001421-T1",216.83446037219,-0.0346957282217335,0.238734927490604,15.9011665649842,0.000352456522941424,0.00693429429831091
"74","HMI56_001510-T1",6194.10503484115,0.24511267194291,0.195797636053173,30.3456892626133,2.57345928637084e-07,1.65201095160039e-05
"75","HMI56_001515-T1",680.442831016343,-0.204107199959572,0.188565225647444,135.314290028757,4.13880780038052e-30,1.3682898588058e-26
"76","HMI56_001516-T1",445.816649631881,0.0148588846204756,0.209630846568974,16.1466449552737,0.000311745790083875,0.00622738116022532
"77","HMI56_001590-T1",267.033094885525,-0.0362677824197934,0.281856183659709,59.0033991828702,1.54019128151386e-13,4.42771511016072e-11
"78","HMI56_001641-T1",352.289321133916,-0.32252522737181,0.202469797635954,26.2457107490519,1.99901624777826e-06,8.31289020774204e-05
"79","HMI56_001664-T1",646.795824454919,-0.141470428178135,0.453761119041308,22.1142695554716,1.57742013603806e-05,0.000489666757722237
"80","HMI56_001669-T1",1218.94105845912,-0.0423761642670993,0.164379859410974,19.2158588710417,6.71938094793972e-05,0.00176303757253085
"81","HMI56_001670-T1",601.726023416545,-0.21237949772332,0.175892757869466,17.4779486582924,0.000160218134734601,0.00360210426264616
"82","HMI56_001693-T1",1226.08330871969,0.0286092010708769,0.152232801343538,15.6884290606785,0.000392013401860237,0.00755682977580142
"83","HMI56_001738-T1",179.483236409666,-0.113663663964394,0.256593223949999,21.9763986196176,1.68999598832745e-05,0.00051973271975912
"84","HMI56_001742-T1",129.962423561338,-0.0109405024851053,0.283230977812663,19.5956086591324,5.55734866326498e-05,0.0015310495567295
"85","HMI56_001744-T1",1822.14024448113,0.047025890273049,0.156013136275872,32.5259872549806,8.65110550187085e-08,6.43568947788706e-06
"86","HMI56_001747-T1",177.328552074049,0.462941092087293,0.261440382298805,26.868115650954,1.46441044153628e-06,6.58685839417544e-05
"87","HMI56_001804-T1",3160.87545233985,-0.0231726091191376,0.154347317950867,29.3068201470356,4.32618277697036e-07,2.44484790780581e-05
"88","HMI56_001816-T1",369.002067673616,0.14665209532885,0.190562401873073,25.4233731502202,3.01567589606433e-06,0.000117986088904008
"89","HMI56_001830-T1",1193.0012278516,-0.0650166272890702,0.15709366692877,15.2623852671867,0.000485081988144392,0.00903482283270625
"90","HMI56_001840-T1",14895.9431526042,0.13527166028995,0.181558135015765,31.652439825672,1.33893662852201e-07,9.62287933455166e-06
"91","HMI56_001917-T1",2364.29949654705,-0.0850085058632096,0.16345680170544,19.0676222706304,7.23633114229165e-05,0.00188372525641072
"92","HMI56_001965-T1",425.07243536964,-0.18638186825675,0.211734067333227,20.195114904949,4.11800166321999e-05,0.00116359944432524
"93","HMI56_001987-T1",320.274290236377,-0.114006634087899,0.214376772886081,32.2061554708385,1.0151312510764e-07,7.45783092457462e-06
"94","HMI56_001994-T1",818.222570683411,-0.0701550051704061,0.171027297849786,30.115537219503,2.88731510589377e-07,1.75146123671281e-05
"95","HMI56_002008-T1",1316.99228290504,-0.163667786051404,0.16570958654462,32.5233133337876,8.66267942425814e-08,6.43568947788706e-06
"96","HMI56_002011-T1",453.813272540898,-0.0849133707972065,0.20245853207026,18.5541309006628,9.35452342084894e-05,0.00228236564054071
"97","HMI56_002029-T1",335.175515314121,-0.068350145685455,0.223111805604975,49.4380174915676,1.83937764345069e-11,3.57704852308705e-09
"98","HMI56_002043-T1",536.129368058582,-0.228788485393042,0.176364006318541,26.5764169562898,1.69435490237247e-06,7.25842864911514e-05
"99","HMI56_002046-T1",579.523174757088,0.0116817794030721,0.182202564883981,16.4852973963206,0.000263186224565358,0.00545513265462742
"100","HMI56_002049-T1",37.2963079501832,-0.0595631051929471,0.527320544849163,18.1822056366871,0.000112663752333815,0.0026700097864917
"101","HMI56_002054-T1",43.5586756235431,0.230737118139672,0.47742800832861,22.9719066120998,1.02733920013282e-05,0.000341345064888354
"102","HMI56_002055-T1",18.4852643289807,0.780193074485954,0.793491362984191,22.1963862018692,1.51396549485003e-05,0.00047668285009278
"103","HMI56_002059-T1",28.4554011614674,-0.198660420138718,0.606185880108247,23.6949241190123,7.15669654749815e-06,0.000247749097235904
"104","HMI56_002061-T1",258.615223274618,-0.0457111430619939,0.215958373106832,20.7670966581969,3.09372892710781e-05,0.000897181388861264
"105","HMI56_002099-T1",174.567725845302,0.0425766755084378,0.238930351162513,24.2628769102714,5.38744961309608e-06,0.000193596830661909
"106","HMI56_002108-T1",3268.62536760421,-0.323634908721726,0.153003245926435,35.0353430987615,2.46701568282907e-08,2.10301737720682e-06
"107","HMI56_002145-T1",8.39370774540616,2.30814465238364,1.58478014705824,17.9736495982634,0.000125046511342358,0.00291129413026646
"108","HMI56_002160-T1",3011.35008025974,0.0538350565251884,0.17984488077728,33.0742684328159,6.57678831098901e-08,5.11596756614816e-06
"109","HMI56_002167-T1",1495.93306695696,0.0258051007821137,0.146836530251251,26.6195611446051,1.65819553772634e-06,7.21315058910959e-05
"110","HMI56_002180-T1",868.844545632686,-0.183443536209789,0.187042494905224,17.4559161051441,0.000161992899721497,0.00361857112485994
"111","HMI56_002211-T1",60.370806397899,0.442310087663693,0.451173152095548,26.2790225760373,1.96599655600485e-06,8.26071636869229e-05
"112","HMI56_002219-T1",708.57969931065,0.0718820620422215,0.201649781467541,59.7230774615728,1.07472786225017e-13,3.23004573872643e-11
"113","HMI56_002286-T1",423.768403335601,0.00236979140532287,0.190865887330321,16.9776915504273,0.000205750605562939,0.00443134528984414
"114","HMI56_002327-T1",3659.93774236177,-0.200202514497831,0.202597302737588,33.6988405441337,4.8127106586677e-08,3.83393287651938e-06
"115","HMI56_002339-T1",785.501687405188,0.00615821091615215,0.181801130965559,18.7528363760965,8.46980322943126e-05,0.0021163858077498
"116","HMI56_002385-T1",59.9907065164501,0.966929915623699,0.452836997184818,44.7270521737371,1.93929565568552e-10,2.91423247168015e-08
"117","HMI56_002466-T1",3185.06164033427,-0.322228783623636,0.392163098802887,26.9887825531039,1.37867002079347e-06,6.24367546403182e-05
"118","HMI56_002492-T1",839.959386981379,0.111186749737281,0.156724204240912,19.4224184853867,6.06003891863056e-05,0.00163546846244838
"119","HMI56_002517-T1",1479.9616994909,-0.00526224813943793,0.158720211090084,71.5070772892432,2.96780565572182e-16,1.96231309956326e-13
"120","HMI56_002527-T1",1221.30316549925,0.000233956077520324,0.150705672514807,27.6440613439601,9.93501095805758e-07,4.97653730717248e-05
"121","HMI56_002529-T1",18.7896693939262,-0.137248521897737,0.792112672831548,18.7499141715128,8.48218752349814e-05,0.0021163858077498
"122","HMI56_002537-T1",1407.8538737663,-0.00596359746369844,0.175099128498444,27.7539914221386,9.40366907164489e-07,4.78285076167046e-05
"123","HMI56_002585-T1",1721.86174602759,0.0328605737203244,0.179214791230209,35.7667667008351,1.71137543223008e-08,1.60206905809524e-06
"124","HMI56_002588-T1",1009.88790755665,-0.0317286334696606,0.170607097246685,32.061275595747,1.09139626448777e-07,7.93001329757491e-06
"125","HMI56_002591-T1",15.3691213337198,-1.53713166829931,0.855731124503355,22.5892903291865,1.24393569440075e-05,0.000407173406503849
"126","HMI56_002609-T1",146.431832179164,0.0279360179446644,0.317948006119298,28.3492275661914,6.98302265287966e-07,3.66442426832066e-05
"127","HMI56_002617-T1",355.764973247259,0.0666753195271138,0.196896561141596,25.815324987795,2.47898217856704e-06,9.93395767556684e-05
"128","HMI56_002657-T1",191.815670750138,-0.256528104448622,0.225729187341384,15.6799414512447,0.000393680565239928,0.00756690667839072
"129","HMI56_002684-T1",159.49530086198,-0.0875144586586898,0.267790045759936,23.3787048009397,8.38260023967572e-06,0.00028569975662235
"130","HMI56_002718-T1",2727.68172092065,0.189779701280613,0.187197280174772,18.7161319973139,8.62667775494856e-05,0.002136314356394
"131","HMI56_002759-T1",1207.70217209037,-0.208526995602655,0.158254963947,16.2740789945578,0.000292501870254915,0.00596535111261265
"132","HMI56_002770-T1",376.382865036759,0.0474781858983076,0.197758685451942,16.2368444835303,0.000297998459252708,0.00604406690975123
"133","HMI56_002807-T1",180.540495277921,-0.169427503323911,0.241998758785783,19.261428057232,6.56801355770641e-05,0.00173710822574219
"134","HMI56_002829-T1",452.326221273755,0.0817673524998282,0.189876048715699,22.3189206342161,1.4239933568738e-05,0.000453997525169173
"135","HMI56_002845-T1",212.126143305859,-0.129269290462686,0.261357214553586,16.3310461098065,0.000284287913073016,0.0058195408087888
"136","HMI56_002846-T1",2891.76714198764,-0.0121661892845645,0.140141781185539,35.2877063539247,2.17456265680317e-08,1.93625310598329e-06
"137","HMI56_002856-T1",190.208024116934,-0.381759921207227,0.237877668912863,24.9879527858764,3.74916881104431e-06,0.000143291931668353
"138","HMI56_002874-T1",5373.52025294299,0.173086257053128,0.179700742008761,36.6046570790104,1.12564049714783e-08,1.16292733861585e-06
"139","HMI56_002895-T1",9121.21789285899,0.082877867607408,0.468626137927671,26.6675489365002,1.61888248918004e-06,7.13603401230562e-05
"140","HMI56_002937-T1",149.408550480316,0.228328624207753,0.260161612692764,16.4332112131634,0.000270130439441832,0.0055641821357925
"141","HMI56_002947-T1",15.6941573877158,1.33496488676333,1.02589735523673,26.5794400824886,1.69179571270032e-06,7.25842864911514e-05
"142","HMI56_002959-T1",107.326015147565,0.253127830075747,0.297432879312559,24.2630809520414,5.3869000087549e-06,0.000193596830661909
"143","HMI56_002982-T1",9855.11688518247,-0.103513050168367,0.409576336739303,24.3130544358242,5.25396663084246e-06,0.000190874875621595
"144","HMI56_002988-T1",437.005714727225,0.0323322469585179,0.186319016477478,15.0106013430276,0.000550160407910162,0.0099389634347049
"145","HMI56_003056-T1",1014.29177365021,0.0920624616352292,0.184704098189928,25.1638363601473,3.43354198788281e-06,0.000132763623531469
"146","HMI56_003111-T1",69.3915050157893,0.0125942197990668,0.385264512420597,18.612295463875,9.086390394696e-05,0.00223342800333569
"147","HMI56_003130-T1",1032.10854024764,0.00441087216816705,0.155846252280386,21.3745954726418,2.28331361693395e-05,0.000683134372632005
"148","HMI56_003159-T1",628.865583309441,-0.214420402674882,0.178346119881616,18.4320785640822,9.94317297919133e-05,0.00239070035412411
"149","HMI56_003160-T1",556.944638408345,-0.172896194353577,0.196317896630419,17.4798268540961,0.000160067744846899,0.00360210426264616
"150","HMI56_003206-T1",321.129276418354,-0.150116711055253,0.200910531249085,15.2912910685925,0.000478121566638411,0.00900666609291503
"151","HMI56_003227-T1",10757.8686944818,0.0290434012205593,0.156229675588607,48.789447037125,2.54393604183069e-11,4.67236253016236e-09
"152","HMI56_003236-T1",158.961138796504,-0.055135266231617,0.272342635453814,15.8608279651404,0.000359637498452655,0.00701452253619162
"153","HMI56_003258-T1",102.903236056823,0.0169402729102678,0.331371878103605,17.2417249545726,0.000180304678930215,0.00398720580965411
"154","HMI56_003265-T1",123.011516283631,-0.138724439629238,0.273400760874403,23.8791664696085,6.52686883150777e-06,0.000229311463784935
"155","HMI56_003277-T1",802.832811956147,0.077578621339508,0.171319013453857,18.8909181702204,7.90477004055957e-05,0.00199489845451068
"156","HMI56_003299-T1",131.242727673143,1.66157153110217,0.767111028211657,17.7161046934854,0.000142231812823849,0.00326540536941419
"157","HMI56_003306-T1",3273.44152072609,-0.042348859618556,0.141333473174434,15.129054191978,0.000518522521176597,0.00949714933523452
"158","HMI56_003324-T1",629.82827325425,-0.0879020006013106,0.167309349730483,24.5279418489188,4.71872970701046e-06,0.000172377021120183
"159","HMI56_003342-T1",369.374831670845,-0.443091180373802,0.230659293565214,20.2284605126265,4.04991222748209e-05,0.00114927122953269
"160","HMI56_003353-T1",307.559114993976,-0.438364662601828,0.204337333970671,30.3139733388668,2.61459440313909e-07,1.65454264598717e-05
"161","HMI56_003379-T1",276.979046221654,0.103360178545956,0.226460527253969,18.9241757895037,7.77440999437748e-05,0.00196951719857563
"162","HMI56_003495-T1",1988.99903824356,0.0559493604168994,0.160215977534909,39.3047725072439,2.91794494726654e-09,3.50790036205934e-07
"163","HMI56_003502-T1",73.1127221293375,-0.0328736013825873,0.428985869932385,36.4464803036009,1.21828068738575e-08,1.220495743181e-06
"164","HMI56_003503-T1",457.689123649777,-0.13139423177852,0.219546062476257,43.2029399046093,4.15528483222197e-10,5.8456900660961e-08
"165","HMI56_003513-T1",2795.01626486668,-0.096269171324984,0.154970996244072,23.8706476370608,6.55472877425178e-06,0.000229311463784935
"166","HMI56_003593-T1",205.511336564345,0.0229104496246985,0.222153847429829,17.4456656479249,0.000162825281617376,0.00362491839075452
"167","HMI56_003596-T1",77.5885133364477,-0.0407969604816798,0.358771528240008,28.3969893803857,6.8182371822305e-07,3.63566002007323e-05
"168","HMI56_003598-T1",685.837230378427,0.0278364254875949,0.170240452121285,27.1109387305218,1.29698351182246e-06,5.96864252201926e-05
"169","HMI56_003604-T1",949.645605965888,-0.107136910880014,0.170440840299797,27.1813821164527,1.25209669201269e-06,5.94671826805108e-05
"170","HMI56_003627-T1",103.723918437006,-0.92763748163287,0.31261976785631,19.2910478690958,6.47145864415373e-05,0.00172537437722357
"171","HMI56_003676-T1",1785.72269653174,-0.0151495924830104,0.173824980458316,62.8091949394617,2.29697681989284e-14,8.93388866654792e-12
"172","HMI56_003677-T1",55.2167850221087,0.254587691118555,0.421200270365952,22.023867106076,1.65035746834928e-05,0.000509914186015209
"173","HMI56_003693-T1",896.127093434791,0.0572066782236864,0.16529523475981,23.14740006349,9.41035356501498e-06,0.000318993106582773
"174","HMI56_003696-T1",203.369166178106,-0.0759313288592901,0.227912123029276,15.4748490721997,0.000436193530371834,0.00831156087267599
"175","HMI56_003707-T1",81.1873246605882,0.537218472642168,0.33915792963594,18.04578527958,0.000120616720405053,0.00282807714651848
"176","HMI56_003722-T1",16.8835310934099,0.323230435890593,0.779128995581376,15.3859845580035,0.000456011614216266,0.00863939482291675
"177","HMI56_003735-T1",153.526396514438,-0.0281245190693113,0.278367751934662,17.0230959721591,0.000201132233906918,0.00438906379733512
"178","HMI56_003736-T1",181.485349133908,0.101207627039997,0.256207309185435,19.0152171637324,7.42844747332742e-05,0.00191862869897035
"179","HMI56_003738-T1",266.281020919952,-0.067036621155871,0.216844416806398,20.7727873018696,3.0849387839593e-05,0.000897181388861264
"180","HMI56_003739-T1",561.564309043076,0.320980392022985,0.177490809438709,24.8872995586872,3.94268032920741e-06,0.000149821852509882
"181","HMI56_003757-T1",141.826996620701,-0.191130760716937,0.27733047837641,28.9291544845537,5.2253323771612e-07,2.90335274603276e-05
"182","HMI56_003767-T1",900.786116204123,0.107158151305623,0.173409566301468,15.1810716677236,0.000505210272652368,0.00933007191190218
"183","HMI56_003785-T1",118.854039834208,0.20677664671762,0.373721352415097,29.6039019523163,3.72901705500636e-07,2.20145185425911e-05
"184","HMI56_003786-T1",554.602811151213,-0.0609076156574059,0.190995295904578,70.3919165895882,5.18309927563027e-16,3.11551385549703e-13
"185","HMI56_003792-T1",35.7132022576354,-0.924680532131302,0.5379823283055,23.0880044031988,9.69401181642811e-06,0.000323721243081932
"186","HMI56_003817-T1",41.1262161014292,1.12665580458766,0.581626017676226,22.5521596031116,1.26724552033508e-05,0.000412759969480569
"187","HMI56_003835-T1",764.119941316058,0.0613000553731207,0.240858358405968,16.8206000628629,0.000222563070983671,0.00476241755774768
"188","HMI56_003843-T1",181.485124274344,-0.125249348232308,0.279221680761863,56.1642968651216,6.36909747811622e-13,1.61746480955287e-10
"189","HMI56_003844-T1",47.5551493029167,-0.0675005622595676,0.439829372537599,16.6520379157741,0.000242134074615556,0.00509869586419764
"190","HMI56_003866-T1",321.466121584456,-0.00705755076263964,0.247205629717016,21.8080582458567,1.83840131248846e-05,0.000560161727104779
"191","HMI56_003876-T1",123.0557938885,-0.098029218741814,0.288564729866898,25.0159628289901,3.69702759271693e-06,0.000142120618854909
"192","HMI56_003879-T1",247.776932503344,-0.100623913548939,0.298477206075285,89.8462454638833,3.09126109169006e-20,3.40656972304245e-17
"193","HMI56_003933-T1",14173.4085699527,0.0705266699989532,0.147383882913735,43.1446603078893,4.2781504399507e-10,5.89315223103209e-08
"194","HMI56_004022-T1",1252.73576109652,-0.0510770540696452,0.17419070244374,34.6066751752955,3.05672217227687e-08,2.55836038013856e-06
"195","HMI56_004026-T1",131.840085116778,0.0827864010008288,0.320987911799306,62.4229614885441,2.7862888738268e-14,1.02349677965238e-11
"196","HMI56_004032-T1",1573.06130401688,-0.0128924098186263,0.160888082651549,76.9417814405459,1.9602183314309e-17,1.62012045092764e-14
"197","HMI56_004035-T1",425.378412683131,0.199623028802514,0.227347305083385,31.222537153444,1.66001572337511e-07,1.15537094346907e-05
"198","HMI56_004050-T1",337.026212500306,0.0872240388521662,0.195971123304583,16.2113323717067,0.000301824092381131,0.00604745726916374
"199","HMI56_004056-T1",74.2118828262149,-0.120471113645737,0.360437711571004,16.9891982339811,0.000204570250756548,0.00442402083999598
"200","HMI56_004060-T1",71.112427697092,-0.156304418805055,0.511719332619919,76.7011062236568,2.21088628499265e-17,1.6242644573746e-14
"201","HMI56_004116-T1",134.188750632798,-0.219240675000037,0.272070277000312,19.0336361605322,7.36034925473651e-05,0.00190849526558109
"202","HMI56_004143-T1",55.178641793612,-0.3660055234068,0.421022674940119,28.9658299505866,5.13038484898931e-07,2.87475462894214e-05
"203","HMI56_004164-T1",496.673842758966,-0.020044168589656,0.176201791905005,30.2158896491554,2.74601515531145e-07,1.70438409870309e-05
"204","HMI56_004181-T1",169.239492944195,-0.0332483540152949,0.249584414612984,24.5628074306015,4.63718194671724e-06,0.000171290765540192
"205","HMI56_004184-T1",106.788598094157,-0.246948838358959,0.302381050147382,22.1847174580718,1.52282435038821e-05,0.000477199744301745
"206","HMI56_004199-T1",895.161965724902,-0.0238265523002572,0.157111420846716,52.2813060115487,4.4387291595807e-12,9.46737974295084e-10
"207","HMI56_004202-T1",1264.06137748555,-0.0409025875555099,0.158911740744038,45.9623824381759,1.04567196853644e-10,1.72849576399073e-08
"208","HMI56_004203-T1",150.416243637107,-0.45464414168792,0.282314623017637,18.4739880593654,9.73698416074635e-05,0.00235827616376758
