"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"16","HMI54_000310-T1",9.32117427008997,-4.62616241516587,1.20878362133493,24.6612670012161,1.81747231750158e-05,5.54621266559532e-05
"17","HMI54_000311-T1",213.750274606813,1.12718762536097,0.268015679807688,37.3884424328971,3.80797070941891e-08,1.5645040536239e-07
"18","HMI54_000317-T1",3947.41961030779,1.02897264749881,0.165618750660694,47.1784776677941,3.18467290897023e-10,1.60003795106236e-09
"19","HMI54_000323-T1",77.2937519535163,0.953261357035173,0.4150668397144,14.5696176120124,0.00222394716000425,0.00493233751268109
"20","HMI54_000329-T1",46.7973604142545,-1.17221954685368,0.444355081280588,15.1350069202537,0.00170483627871,0.00387265853263706
"21","HMI54_000331-T1",1084.00941921483,-1.52273815038352,0.202525573441297,86.7117629143298,1.11348298107382e-18,1.13821059514819e-17
"22","HMI54_000340-T1",151.603629366725,1.05090691335551,0.286247971131069,19.1874512173199,0.00025005163938702,0.000651354439840063
"23","HMI54_000341-T1",33.0093415712593,2.14950327554467,0.579802526027064,14.4279995493036,0.00237684324753326,0.00524269556493204
"24","HMI54_000351-T1",609.071538568454,-2.27147343283587,0.224840167943815,198.36312036122,9.52443681943334e-43,3.87377491169228e-41
"25","HMI54_000356-T1",323.04396241773,2.47807657627446,0.295204721969671,67.0351602588138,1.84047867467002e-14,1.37892393491115e-13
"26","HMI54_000357-T1",662.370264949721,-1.18440549344344,0.195735597519335,73.6310214957109,7.11999763774365e-16,5.98812055156843e-15
"27","HMI54_000358-T1",395.901920940107,-1.89540803893712,0.248157405663787,88.001822647185,5.88418719029528e-19,6.21315205107141e-18
"28","HMI54_000381-T1",280.589510757058,4.88294310659099,0.395429899103885,214.681647040209,2.83347382058878e-46,1.37853881385228e-44
"29","HMI54_000385-T1",59.6633483605185,2.43610384713586,0.480939758177026,35.8952028242008,7.88031643401143e-08,3.12569620372786e-07
"30","HMI54_000402-T1",399.227316452578,1.16060875268294,0.265268517881803,19.1495712823501,0.000254603929672585,0.000662090800877255
"31","HMI54_000436-T1",932.22649460912,1.03138618595779,0.201385403661987,33.025521704727,3.18099619494988e-07,1.19163341864424e-06
"32","HMI54_000437-T1",281.057346276821,7.67405186334822,0.882242811424407,87.3359828817161,8.17822241019585e-19,8.51842759717825e-18
"33","HMI54_000443-T1",184.253891182848,-1.92025397248393,0.277423897438739,91.2001562947892,1.20993370417004e-19,1.34404051791258e-18
"34","HMI54_000456-T1",213.217754970819,1.25343561827778,0.260891227227684,29.9837726726446,1.39094644996071e-06,4.85127284974952e-06
"35","HMI54_000457-T1",184.296320169464,-1.42771525830706,0.282621794205522,31.9376304510146,5.39427990802824e-07,1.96706971788487e-06
"36","HMI54_000459-T1",318.137044983811,0.950719216213282,0.236610021361375,18.823354874048,0.000297380810476194,0.00076504895921369
"37","HMI54_000461-T1",216.574300277278,2.04236275038952,0.28198340493171,55.7154100766049,4.83142504366325e-12,2.9014972117687e-11
"38","HMI54_000463-T1",584.494211809345,-1.10883330345163,0.213856147010703,46.788506083766,3.8549250796378e-10,1.92545868012838e-09
"39","HMI54_000464-T1",252.38822439259,-1.40403747598471,0.231330851013471,62.0887675002057,2.10317355535544e-13,1.43579885612942e-12
"40","HMI54_000466-T1",460.345624237586,-1.4091954111637,0.21451988977807,71.8260802283595,1.73448671361172e-15,1.41840418803546e-14
"41","HMI54_000467-T1",141.119191724911,-1.15549077640465,0.297355179602103,23.6908555606676,2.89812717494126e-05,8.63484635417577e-05
"42","HMI54_000470-T1",77.7009683721524,1.20237996411437,0.415714712493202,23.0478025061975,3.94670453757913e-05,0.000114961416371242
"43","HMI54_000471-T1",453.949214620886,0.761028852960602,0.205923068995009,19.976713022682,0.000171639130396195,0.000456378414166569
"44","HMI54_000473-T1",1026.04902012484,-2.46609787634642,0.190768425241212,273.649895904997,5.00952165025588e-59,4.23166955225461e-57
"45","HMI54_000474-T1",677.697185983473,-1.25019120481838,0.193100091795353,67.5347084822567,1.43886996951594e-14,1.08650230409323e-13
"46","HMI54_000485-T1",214.970318677478,-1.18999764003602,0.292439041736368,35.671499658319,8.78684239619724e-08,3.48346866939495e-07
"47","HMI54_000486-T1",309.173347069399,3.87092595063393,0.31220779174534,221.092440511128,1.16564072299868e-47,5.97352015846058e-46
"48","HMI54_000487-T1",2730.34408563331,0.987191229382942,0.27610878984371,76.5687150666356,1.67049555809316e-16,1.47938932662006e-15
"49","HMI54_000504-T1",352.931790478611,-0.800847849206037,0.249925518567997,28.5614710739106,2.76861715109473e-06,9.35077330424658e-06
"50","HMI54_000556-T1",171.577340339428,-1.35197130087707,0.311200815712705,36.7037507773672,5.31569374833143e-08,2.14835635349231e-07
"51","HMI54_000573-T1",254.313049075222,1.65086978361347,0.316783256539651,26.950929579958,6.02847170374334e-06,1.94219874210708e-05
"52","HMI54_000577-T1",176.585049218206,0.951664405770062,0.273516196024427,13.0585520832339,0.00451167902994126,0.00938854269170506
"53","HMI54_000578-T1",95.1009247194118,0.690727745620032,0.356071541723987,19.2412993395557,0.000243719406166352,0.000635937228513491
"54","HMI54_000579-T1",4238.68697493986,0.87672251761287,0.152915605376795,40.3548832031823,8.96033520799134e-09,3.931398215972e-08
"55","HMI54_000580-T1",216.675049966024,0.935274348150205,0.296115816511911,27.7538597172406,4.09078104970746e-06,1.34729365591693e-05
"56","HMI54_000585-T1",335.42503369443,-0.695975477856672,0.22338064610467,24.2469059180823,2.21837504431201e-05,6.68993682449056e-05
"57","HMI54_000588-T1",510.19281025979,5.52112608115862,0.334468185967782,345.091633345874,1.72371033373103e-74,2.76045027820634e-72
"58","HMI54_000602-T1",416.354679496671,-1.59384459363214,0.340143598768921,43.9753914908514,1.5274573598886e-09,7.20341394200224e-09
"59","HMI54_000639-T1",2092.54660069651,5.28249649611655,0.259541535202789,536.0375236808,7.38373808221594e-116,3.78391964253293e-113
"60","HMI54_000643-T1",328.586781266298,-1.59807479503582,0.258417162060068,50.9798962641519,4.94057016079311e-11,2.69731270071141e-10
"61","HMI54_000644-T1",721.148657400136,0.893213615999685,0.202714113297689,23.6651601393345,2.93412920935163e-05,8.73195943952224e-05
"62","HMI54_000654-T1",475.993678864544,-1.75827087126506,0.207246519080528,84.8003080911307,2.8643069911458e-18,2.84102294721778e-17
"63","HMI54_000656-T1",203.963582931115,-2.07805388582858,0.249530807798349,98.9352285426763,2.63286518309152e-21,3.25907160425515e-20
"64","HMI54_000660-T1",233.514063966956,-1.09300441393337,0.241062197350591,28.6217050939749,2.68912910302565e-06,9.09829903827384e-06
"65","HMI54_000663-T1",557.652609595581,-0.985564213929138,0.222537745811001,57.940448482742,1.61857538587602e-12,1.0131912859307e-11
"66","HMI54_000709-T1",611.96010482901,-1.17556825864448,0.199153141221667,51.285833807143,4.25201463749275e-11,2.3329933275094e-10
"67","HMI54_000711-T1",371.785850268099,2.96581103400953,0.252337950902019,152.732890909215,6.77948276875322e-33,1.60350412441249e-31
"68","HMI54_000715-T1",325.430692096476,-1.07315183053467,0.217237608895351,25.758662185001,1.07140082509605e-05,3.34519014724343e-05
"69","HMI54_000717-T1",474.948477723366,-1.47723878781499,0.210872858001255,84.7233823537299,2.97530296907128e-18,2.94352045344285e-17
"70","HMI54_000718-T1",683.782416086509,-0.110441175986142,0.261768485832279,38.9735967672011,1.75816367390578e-08,7.47098074146697e-08
"71","HMI54_000725-T1",893.446014330096,-1.57360767621572,0.197994285725475,110.289347223452,9.50746979383975e-24,1.36096685857069e-22
"72","HMI54_000754-T1",161.440316496129,1.51625748073781,0.281631793200261,33.0943229918333,3.0764503640889e-07,1.15472040765388e-06
"73","HMI54_000756-T1",227.702421527418,-1.36903805010161,0.235101928550811,49.2276015958397,1.16674076222087e-10,6.15139659752527e-10
"74","HMI54_000757-T1",245.749475662875,-0.380609460342642,0.241645800230213,15.4527520411669,0.00146790683297359,0.0033793949760611
"75","HMI54_000758-T1",1105.98253141499,1.09826018754993,0.222400842676625,24.7754969851182,1.72025896815035e-05,5.26418419115118e-05
"76","HMI54_000759-T1",639.969490357116,0.889275296465539,0.205663080494457,22.2780683510342,5.70929248233536e-05,0.00016339289393787
"77","HMI54_000767-T1",643.404245973845,1.42928969218164,0.221190461119611,43.9056542023394,1.58045608457393e-09,7.43966069939974e-09
"78","HMI54_000772-T1",316.469646271554,-1.82518680274535,0.264646527112043,133.419980684558,9.90807005405705e-29,1.84414853524302e-27
"79","HMI54_000773-T1",352.945625261479,4.61391694492738,0.337801299912136,181.464136127891,4.25865811791081e-39,1.4485090686894e-37
"80","HMI54_000796-T1",29.4434732077804,4.70919762352801,1.00915347208691,38.5669080789279,2.14388800309626e-08,9.04504230504991e-08
"81","HMI54_000797-T1",59.8573083279278,5.25502757861576,0.828880324856792,87.4643914079434,7.67515812514459e-19,8.01616039510686e-18
"82","HMI54_000800-T1",863.793972942263,-1.66718309322651,0.187943661093455,137.845058904864,1.10173831639849e-29,2.17155447132185e-28
"83","HMI54_000807-T1",331.371398342704,-1.23069407857094,0.303749435838257,30.3311784759025,1.17549914089612e-06,4.13739097805334e-06
"84","HMI54_000820-T1",204.040372131108,-0.361877619721822,0.250491531921722,13.2199933860914,0.00418422311985008,0.00877602268002388
"85","HMI54_000829-T1",3739.86710772382,1.21904881069317,0.156084115139408,75.1873595565665,3.30331435212685e-16,2.85309858705607e-15
"86","HMI54_000832-T1",314.185968212826,3.63040257645148,0.297549397231953,200.940295103466,2.64233760500303e-43,1.11602467965155e-41
"87","HMI54_000833-T1",117.794318597651,3.01768524532852,0.427114334462597,52.4697712103745,2.37837883163644e-11,1.33840395891576e-10
"88","HMI54_000835-T1",337.963582698432,1.22353129985673,0.259225548569373,33.9620149504066,2.01810794610919e-07,7.71033587561698e-07
"89","HMI54_000836-T1",468.93686096109,4.78989289675466,0.310884180599022,419.041114716078,1.66141906532916e-90,3.99104011099538e-88
"90","HMI54_000846-T1",447.925982030626,-2.10240536011269,0.214884710211821,141.923712610313,1.4542975626658e-30,3.02140144978704e-29
"91","HMI54_000878-T1",480.784330573886,-2.54754498412793,0.211035213658006,210.408869501455,2.37583421513333e-45,1.10018298865843e-43
"92","HMI54_000888-T1",629.595234089046,0.837298435094694,0.22943062244015,34.976869571814,1.23203499681761e-07,4.82704027550305e-07
"93","HMI54_000889-T1",28.8769209931779,0.301244491952927,0.676527739378808,54.9218101369426,7.13501673357743e-12,4.23201185424457e-11
"94","HMI54_000891-T1",18697.2961605726,0.0596860186200996,0.182083931984059,15.8356706771373,0.00122542917870406,0.00285191465234579
"95","HMI54_000915-T1",1332.32355619464,-2.53127829813753,0.295549778404475,131.123128660841,3.09762705734006e-28,5.57645414280398e-27
"96","HMI54_000917-T1",275.645337455048,1.02947156961772,0.242939939311597,20.7647149530314,0.000117809720292684,0.000321275078650708
"97","HMI54_000918-T1",181.939164668767,3.02617113368211,0.325794670119925,128.791688507015,9.85048944662551e-28,1.72484538442392e-26
"98","HMI54_000919-T1",140.16527263764,2.07274321842751,0.339123837799161,51.5772234541916,3.68557540030989e-11,2.03967012974673e-10
"99","HMI54_000925-T1",476.56945973081,-0.953060689496812,0.213465313184492,30.5955175458415,1.03417275851139e-06,3.66007642480528e-06
"100","HMI54_000930-T1",434.09423452071,-1.54051052556494,0.213711658683758,83.1787482899618,6.38323335075064e-18,6.20327620318839e-17
"101","HMI54_000931-T1",236.163665135144,5.88701006707694,0.443284096077457,285.070832933859,1.69272781978843e-61,1.62649984383921e-59
"102","HMI54_000932-T1",1652.84402471648,-0.994276236693963,0.182440865757014,65.8620018280783,3.28061710125693e-14,2.401724157844e-13
"103","HMI54_000933-T1",625.53648177132,-1.66119001599165,0.191654278167282,130.803623737268,3.62983504106544e-28,6.50408903512121e-27
"104","HMI54_000934-T1",265.546308112178,-0.972907811872591,0.24062716989048,19.8860971018654,0.000179222587583265,0.000475555412755457
"105","HMI54_000937-T1",272.561520033008,2.05716581678696,0.325098808074261,39.1656521005914,1.60092726821301e-08,6.82926077178326e-08
"106","HMI54_000939-T1",606.170078735111,-0.673367298233607,0.202670351275986,15.0120461033694,0.0018063836223063,0.00407323875173615
"107","HMI54_000940-T1",162.783900856835,3.47199977367964,0.350002734626582,114.924231318454,9.55865857840699e-25,1.45782636479076e-23
"108","HMI54_000949-T1",172.389098823051,-1.5466385932607,0.315876628391822,39.8656621259455,1.13771066258151e-08,4.92986576283205e-08
"109","HMI54_000959-T1",3601.56842385405,0.697085508741746,0.165700160368375,29.3298299788458,1.90905379618223e-06,6.57183006325696e-06
"110","HMI54_000963-T1",119.449505157976,-0.835648609845848,0.320864815420941,17.6554118905542,0.000518011719824249,0.00128533121055165
"111","HMI54_000979-T1",378.302516705465,-1.13441376507464,0.216544267699897,50.1176715611816,7.54121434132001e-11,4.05096538376848e-10
"112","HMI54_000984-T1",531.679922509005,1.20232320612797,0.240994530013637,33.3457651135733,2.72271718827302e-07,1.02595720716935e-06
"113","HMI54_000988-T1",422.845134502068,0.503226028362227,0.214707214452576,29.5600580173973,1.70772379391341e-06,5.91851794581261e-06
"114","HMI54_000989-T1",79.0528760579122,0.347680674782723,0.360551353394014,16.975652192648,0.000714938008610017,0.00172387969641945
"115","HMI54_001008-T1",633.430086010226,-1.99817514421483,0.197622371895518,171.920822740167,4.89752242296406e-37,1.48217538839861e-35
"116","HMI54_001011-T1",288.088903432462,0.992447674313232,0.348602371552788,19.9390295083819,0.000174753195268282,0.000464497860313723
"117","HMI54_001023-T1",336.821014516163,-0.745151373894358,0.231228291243093,12.9173366250671,0.00481882301704357,0.00998175492643867
"118","HMI54_001030-T1",620.482548645936,-0.806061225403161,0.22342019376633,17.1682517107404,0.00065260369893232,0.00158802299262195
"119","HMI54_001049-T1",2960.57941374283,-2.54120998953252,0.219520461219708,194.384383073878,6.89374940955969e-42,2.70368631180027e-40
"120","HMI54_001050-T1",202.377567660041,1.75315801594225,0.268981764761123,54.4345788486349,9.06417143596283e-12,5.3188004449043e-11
"121","HMI54_001060-T1",150.993444375352,3.1091655228262,0.366565897793728,88.9904346764218,3.60898340410602e-19,3.85309103157819e-18
"122","HMI54_001062-T1",1056.09111328464,-1.49360955730065,0.210369360417811,74.6139061733267,4.38383203968672e-16,3.7526188072463e-15
"123","HMI54_001064-T1",594.508961575777,-0.967810154052638,0.212348522860531,49.0491017457498,1.27343449988948e-10,6.70013073282031e-10
"124","HMI54_001066-T1",611.274545521587,-1.05282671605181,0.254219903032976,26.5676345059773,7.2533420370751e-06,2.31546678733373e-05
"125","HMI54_001082-T1",635.092677084094,0.710220042227009,0.204342472909711,13.0959181296593,0.00443370230844366,0.00923627903658711
"126","HMI54_001090-T1",100.16407322704,2.70295754761306,0.40464171171077,49.5310699970322,1.00545013266507e-10,5.33027253089408e-10
"127","HMI54_001092-T1",724.50520334801,0.755756430660006,0.195294027641027,15.463617896301,0.00146041045505078,0.00336415198321107
"128","HMI54_001097-T1",402.02538565671,-1.35928083856249,0.209990687248622,59.6325162368955,7.042926759566e-13,4.58416409828822e-12
"129","HMI54_001106-T1",174.961931682498,2.89476352621339,0.328226931107002,118.927967074909,1.31313355925689e-25,2.1073189290204e-24
"130","HMI54_001176-T1",345.230920254096,1.77806267792421,0.292162522833902,36.2028341236994,6.78422602419924e-08,2.71192644035463e-07
"131","HMI54_001189-T1",108.323165964399,1.49038863472747,0.339266521407414,27.2349894207792,5.25592586018759e-06,1.70689911648762e-05
"132","HMI54_001190-T1",401.598105941292,1.39645177434696,0.22945026123558,38.8316139154692,1.88423848735345e-08,8.00228798468838e-08
"133","HMI54_001191-T1",201.648356265733,-0.350939031858069,0.285702905135304,13.5401512371278,0.00360285744095729,0.00765906115836247
"134","HMI54_001213-T1",224.018328194781,-1.18860801109724,0.407973868032156,20.4922712453363,0.000134189295665849,0.00036308099816381
"135","HMI54_001219-T1",1494.995362282,-1.04243796381212,0.208965237029202,30.0484636233856,1.34803914150817e-06,4.71445717960568e-06
"136","HMI54_001227-T1",288.204648603262,-1.58086185026802,0.261282574859037,72.2268880041033,1.42335361740719e-15,1.17522226176252e-14
"137","HMI54_001231-T1",741.684233633612,3.57685064764516,0.271996260346042,169.246817271811,1.85039558831526e-36,5.38787533612858e-35
"138","HMI54_001237-T1",134.380393520856,-1.51562360324131,0.301108770663084,33.7603868650498,2.22589514798268e-07,8.47891774159704e-07
"139","HMI54_001238-T1",29.3183797375135,-2.0554242974669,0.549829065397445,21.9368516163692,6.72346946183802e-05,0.000191136500566379
"140","HMI54_001245-T1",338.454447722283,-1.32968984379049,0.21754075654145,52.8249653127148,1.99785478645035e-11,1.13423262506971e-10
"141","HMI54_001248-T1",20194.0390794738,-1.57129212863199,0.204206735837712,115.308120409349,7.90220642429816e-25,1.2148852156716e-23
"142","HMI54_001251-T1",256.80545216118,3.25285356337818,0.339114155652929,161.120242179314,1.05043667258535e-34,2.78438162143571e-33
"143","HMI54_001252-T1",3048.74875924487,-1.11569750750208,0.188155812117136,62.583842962871,1.64832405771647e-13,1.13944847407073e-12
"144","HMI54_001256-T1",302.397506075438,-0.252335208756567,0.256790900151482,26.0734690350032,9.20549330148245e-06,2.89299374523694e-05
"145","HMI54_001258-T1",312.958812230533,-1.18606997938352,0.23779418326749,36.3166083678933,6.41861177499315e-08,2.57246447937291e-07
"146","HMI54_001266-T1",347.799523707762,1.22003946214963,0.231938187680667,30.538559976788,1.06311643958757e-06,3.75559562091436e-06
"147","HMI54_001267-T1",306.60287386184,-1.90682556579317,0.264775939426446,80.822188352036,2.04487734192331e-17,1.93107765692439e-16
"148","HMI54_001268-T1",733.879508418541,-1.65840633617715,0.181911256688973,115.171269979785,8.45690706239888e-25,1.29498495196534e-23
"149","HMI54_001269-T1",241.540823984519,2.13796361297179,0.287720613603074,55.7314690260499,4.79345368613599e-12,2.88319862952483e-11
"150","HMI54_001270-T1",374.961734086443,1.36691466246583,0.244107078095987,55.4183419825001,5.59064027618352e-12,3.33658787290549e-11
"151","HMI54_001281-T1",651.588110559564,0.959282998655271,0.217253365689929,20.1009403014774,0.000161759289935798,0.000432494238056575
"152","HMI54_001282-T1",545.666962190431,-1.25202175238638,0.220314246989675,38.5127351049518,2.20127906317231e-08,9.27190803211261e-08
"153","HMI54_001300-T1",3932.19924973713,-1.28305638657768,0.239390369191172,67.7751830597248,1.27806554723389e-14,9.72721768473954e-14
"154","HMI54_001301-T1",564.765549929505,-1.86043577910532,0.190151494359455,153.672774119504,4.25029070227848e-33,1.01465790771474e-31
"155","HMI54_001302-T1",764.984859429751,-0.767598644296,0.199548866799865,22.4684059272224,5.21137061207293e-05,0.00014964440005605
"156","HMI54_001303-T1",385.00199340228,-1.81313503083548,0.217283301847275,117.154850861773,3.16321161820009e-25,4.98270649776723e-24
"157","HMI54_001311-T1",1404.50391979503,-2.0402798837748,0.19000723950559,208.044196155789,7.70668018600394e-45,3.50466011463704e-43
"158","HMI54_001319-T1",525.231851430852,-1.12563192479262,0.209379054248956,49.1544861478566,1.20931883155396e-10,6.36714647818858e-10
"159","HMI54_001327-T1",254.945717564919,0.859249605181518,0.246563497479213,15.2458133761524,0.00161818954070659,0.00369000978920545
"160","HMI54_001328-T1",30.0188336066565,4.66967915762193,0.920216890356974,39.7462526218727,1.20598074093873e-08,5.21100278560767e-08
"161","HMI54_001329-T1",336.404691059335,-0.872242112374901,0.238827959291155,26.4840127068094,7.55193791298214e-06,2.40479481098151e-05
"162","HMI54_001331-T1",678.261565463809,-1.1972464419406,0.209873168471228,59.3494982167806,8.09486866058885e-13,5.22023954647202e-12
"163","HMI54_001333-T1",612.373749616766,-1.08445140368302,0.232648279892934,48.4477195083687,1.70997565160715e-10,8.83372502278508e-10
"164","HMI54_001341-T1",150.345263168943,3.12401545960862,0.341733128169655,97.0654697397773,6.64324949926933e-21,8.06740266996577e-20
"165","HMI54_001343-T1",375.614631119995,-2.23923134518017,0.231199518898936,186.451571653228,3.56524628755481e-40,1.28065645852495e-38
"166","HMI54_001352-T1",33.4232258453796,1.72817034927782,0.580158979162785,13.2869388580991,0.00405543983211114,0.00853385326839265
"167","HMI54_001356-T1",412.589442679345,-1.93246447913177,0.211720266141045,119.049313615634,1.2364502671341e-25,1.99257719150101e-24
"168","HMI54_001357-T1",229.098114925164,-1.33041326485043,0.241745144181214,38.1874843188961,2.57958608948451e-08,1.07767816684062e-07
"169","HMI54_001358-T1",1186.80868729102,0.571625252594781,0.180756406079254,23.2217933142698,3.63045016538144e-05,0.000106272926204445
"170","HMI54_001360-T1",374.532290008647,3.7696152547046,0.255777894444643,219.948007489923,2.06043224655814e-47,1.04891011121142e-45
"171","HMI54_001361-T1",448.261595698472,0.967801315569653,0.211296804109431,23.8005487562787,2.74932190700564e-05,8.2073932035543e-05
"172","HMI54_001362-T1",930.665820829325,0.495499576216554,0.211719644067734,37.5638264873729,3.4960314863691e-08,1.44483838901717e-07
"173","HMI54_001363-T1",117.601816328933,1.87013375234092,0.349190947173935,46.3202105965143,4.84851766519988e-10,2.38913815976869e-09
"174","HMI54_001365-T1",865.943839019908,-1.30087639740885,0.205555722608354,49.7929239236916,8.84302994429986e-11,4.70750492948982e-10
"175","HMI54_001373-T1",1381.53420552689,0.72042513098482,0.216900375857298,13.5570258874167,0.00357453997805276,0.0076030682931078
"176","HMI54_001376-T1",9722.01207463158,2.01587355027719,0.204431236602405,96.0414391324962,1.10278086087783e-20,1.32041689681743e-19
"177","HMI54_001394-T1",320.698075617526,-0.666773068607915,0.215663295486073,16.1653397558968,0.00104881817250926,0.00246703344310852
"178","HMI54_001415-T1",6479.27400350942,0.743890990243621,0.156544159728144,32.7120408813255,3.70407207627691e-07,1.3781801573253e-06
"179","HMI54_001417-T1",1446.57115752505,-1.79166617300587,0.190136030419841,173.488998303311,2.24595328434216e-37,6.93359152479445e-36
"180","HMI54_001418-T1",1153.13582405133,-0.986510110622702,0.186599510048607,61.181674559586,3.2866312743446e-13,2.21035298389212e-12
"181","HMI54_001421-T1",21.1151830506946,3.2593016863401,0.774896873420564,21.677180418298,7.61384864051683e-05,0.000214371513430034
"182","HMI54_001425-T1",307.990300275236,0.263763370706955,0.247749422524795,18.3273817459638,0.000376491699838791,0.000954515731088649
"183","HMI54_001430-T1",96.4565542462254,1.01558098547731,0.340472302538568,13.66952089731,0.00339131343861987,0.00724139622296416
"184","HMI54_001435-T1",100.112792005944,3.27451837903184,0.421154309269479,91.7306054997395,9.30697737406451e-20,1.03835609687132e-18
"185","HMI54_001440-T1",476.100321089307,3.02091293093023,0.260915907773961,179.4073145064,1.18428868250262e-38,3.9580987401729e-37
"186","HMI54_001444-T1",490.384056518107,-0.474641646096699,0.261340242557362,13.1414042534973,0.00434057853856206,0.00907425271306135
"187","HMI54_001447-T1",2251.37387948501,-0.78413305443251,0.298646847054619,23.9237381502752,2.59126907821466e-05,7.76572530379573e-05
"188","HMI54_001457-T1",2202.52102170595,-1.36533321268971,0.249956136822947,86.2797057772167,1.37861554141833e-18,1.39807620935128e-17
"189","HMI54_001459-T1",357.812167022005,1.05508669015034,0.26588163185982,17.3020261001951,0.00061251713194152,0.00149616116721781
"190","HMI54_001461-T1",153.497727974282,1.19229600333488,0.297294607633397,24.4960654107511,1.96783051139527e-05,5.97893800043299e-05
"191","HMI54_001462-T1",497.295924650123,-0.669927912395239,0.207970678557615,25.1326867072158,1.44849143620632e-05,4.46632718416286e-05
"192","HMI54_001463-T1",141.503263965198,1.10083367496027,0.34247556735956,14.6453390716836,0.00214623923453432,0.00477651598837407
"193","HMI54_001464-T1",471.999203739498,0.805487427635468,0.208665144007336,20.205397096396,0.00015389140875117,0.000412757592138955
"194","HMI54_001474-T1",444.829917640014,3.61850819009072,0.307312681563427,128.042307247041,1.4286834025564e-27,2.47907208023726e-26
"195","HMI54_001483-T1",2778.81197469397,1.32032642734604,0.170054222635325,80.8958544434357,1.97180509365237e-17,1.86436233147672e-16
"196","HMI54_001486-T1",880.234623248598,1.26263530624608,0.200113338009028,61.4231238480557,2.9184320158377e-13,1.96616887868049e-12
"197","HMI54_001497-T1",210.810048321432,1.9983886478144,0.286305149625864,64.4368060402325,6.61945073750015e-14,4.71582185534418e-13
"198","HMI54_001504-T1",3197.3742713265,0.5837024232865,0.155318354238471,16.6460513899301,0.000835634393912757,0.00199302562395512
"199","HMI54_001515-T1",86.8016127526453,1.20578782612831,0.4080105143235,16.5184414346695,0.000887621035302108,0.00210786002420986
"200","HMI54_001519-T1",606.415593594654,-0.775623299570966,0.197266976822198,22.7417552829283,4.57103496794334e-05,0.000132096036836769
"201","HMI54_001523-T1",88.5447066888007,-1.19727726541859,0.33959454656105,13.1610798408291,0.00430089899152514,0.0090084497405596
"202","HMI54_001588-T1",162.841970876566,1.54386015403768,0.361891287503913,18.4982304228684,0.000347121361739064,0.00088413582097024
"203","HMI54_001589-T1",143.598135764896,4.33719811500223,0.457505465443278,150.984478166497,1.61581533178972e-32,3.74119652273121e-31
"204","HMI54_001592-T1",1046.01666956433,-2.31219462750519,0.216281371851943,194.423332325748,6.76146547989793e-42,2.66540436635771e-40
"205","HMI54_001598-T1",134.529027020749,2.44202901770104,0.347966633154792,50.3456810884171,6.74338926481908e-11,3.64531879596795e-10
"206","HMI54_001599-T1",313.550521177715,-1.29880451740728,0.23907133313049,40.3271423231726,9.08250599909532e-09,3.9794078096421e-08
"207","HMI54_001602-T1",429.676187872054,-0.625942769123805,0.218104581396426,18.5098027795428,0.000345216474518159,0.000880158885446463
"208","HMI54_001603-T1",1301.92250646747,0.829092878187755,0.21555241095417,21.7300364084227,7.42356431618198e-05,0.000209259035197986
"209","HMI54_001604-T1",417.515266088415,-0.55711310186585,0.209730743277664,14.4891598253939,0.00230957406772002,0.00510750743917255
